id,topic,likes,comments
695707917166339_912140152189780,2,14,6
695707917166339_912001018870360,2,3,3
695707917166339_912000928870369,2,6,8
695707917166339_912119475525181,2,0,2
695707917166339_911792408891221,2,6,5
695707917166339_911593202244475,2,14,7
695707917166339_911566905580438,2,2,2
695707917166339_911367312267064,2,4,7
695707917166339_911551608915301,2,25,3
695707917166339_911224652281330,2,0,2
695707917166339_910910402312755,2,0,3
695707917166339_910900702313725,2,3,1
695707917166339_910884935648635,2,25,3
695707917166339_910926695644459,2,12,4
695707917166339_910831658987296,2,0,6
695707917166339_910806032323192,2,14,7
695707917166339_910733012330494,2,23,5
695707917166339_910299169040545,2,0,1
695707917166339_910392172364578,2,4,2
695707917166339_910449349025527,2,1,5
695707917166339_910170199053442,2,0,1
695707917166339_910030382400757,2,0,2
695707917166339_910059032397892,2,10,3
695707917166339_909955365741592,2,5,1
695707917166339_909141192489676,2,9,3
695707917166339_909226982481097,2,2,4
695707917166339_909225665814562,2,12,0
695707917166339_909014152502380,2,2,1
695707917166339_908738092529986,2,2,0
695707917166339_908764235860705,2,14,15
695707917166339_908808255856303,2,5,4
695707917166339_908438379226624,2,1,2
695707917166339_908480165889112,2,1,2
695707917166339_908461055891023,2,0,1
695707917166339_908494859220976,2,15,5
695707917166339_907842385952890,2,14,1
695707917166339_908171749253287,2,3,3
695707917166339_908171889253273,2,4,3
695707917166339_907761812627614,2,23,2
695707917166339_907810692622726,2,25,6
695707917166339_907741625962966,2,7,5
695707917166339_907741335962995,2,11,4
695707917166339_907129416024187,2,14,2
695707917166339_907226346014494,2,0,3
695707917166339_906910126046116,2,1,1
695707917166339_906932649377197,2,8,2
695707917166339_906868689383593,2,25,3
695707917166339_906843436052785,2,3,3
695707917166339_906411842762611,2,1,1
695707917166339_906332036103925,2,2,2
695707917166339_905869992816796,2,3,6
695707917166339_906007389469723,2,0,1
695707917166339_906309486106180,2,0,6
695707917166339_906257666111362,2,25,9
695707917166339_905724982831297,2,12,4
695707917166339_905857066151422,2,2,1
695707917166339_905843726152756,2,25,5
695707917166339_905332309537231,2,11,2
695707917166339_905551489515313,2,9,1
695707917166339_905352906201838,2,21,5
695707917166339_905189116218217,2,0,11
695707917166339_905059232897872,2,10,4
695707917166339_904976839572778,2,6,4
695707917166339_904922339578228,2,3,2
695707917166339_904888026248326,2,9,4
695707917166339_904777712926024,2,1,11
695707917166339_904922356244893,2,10,0
695707917166339_904558092947986,2,1,5
695707917166339_904647929605669,2,20,3
695707917166339_904474249623037,2,1,5
695707917166339_904416819628780,2,2,5
695707917166339_904272929643169,2,0,0
695707917166339_904207229649739,2,21,1
695707917166339_904177659652696,2,5,1
695707917166339_904032069667255,2,0,1
695707917166339_903876953016100,2,11,0
695707917166339_903914366345692,2,19,6
695707917166339_903756189694843,2,5,1
695707917166339_903675859702876,2,25,8
695707917166339_903043486432780,2,0,0
695707917166339_903344576402671,2,0,9
695707917166339_903326363071159,2,25,1
695707917166339_902851903118605,2,24,10
695707917166339_903011346435994,2,4,6
695707917166339_902851923118603,2,6,4
695707917166339_902924659777996,2,5,6
695707917166339_902924633111332,2,10,3
695707917166339_902524976484631,2,5,9
695707917166339_902808246456304,2,4,4
695707917166339_902524843151311,2,3,2
695707917166339_902545823149213,2,8,4
695707917166339_902449586492170,2,2,11
695707917166339_902364463167349,2,1,3
695707917166339_902503303153465,2,1,1
695707917166339_902447899825672,2,0,1
695707917166339_902263593177436,2,0,2
695707917166339_902082389862223,2,0,6
695707917166339_902130423190753,2,3,7
695707917166339_901875996549529,2,5,2
695707917166339_902167896520339,2,6,2
695707917166339_901971573206638,2,25,23
695707917166339_901988229871639,2,8,8
695707917166339_902082223195573,2,25,1
695707917166339_901776683226127,2,9,6
695707917166339_901776836559445,2,1,3
695707917166339_901801966556932,2,6,4
695707917166339_901652859905176,2,6,3
695707917166339_901776733226122,2,6,2
695707917166339_901854839884978,2,25,1
695707917166339_901854823218313,2,3,4
695707917166339_901641126573016,2,12,7
695707917166339_901856496551479,2,21,6
695707917166339_901602669910195,2,22,14
695707917166339_901582733245522,2,2,3
695707917166339_901545149915947,2,10,5
695707917166339_901545189915943,2,4,6
695707917166339_901226563281139,2,4,9
695707917166339_901226733281122,2,13,8
695707917166339_901189819951480,2,6,11
695707917166339_901291723274623,2,0,5
695707917166339_901134833290312,2,6,11
695707917166339_900729569997505,2,0,1
695707917166339_900729879997474,2,25,21
695707917166339_900754713328324,2,5,4
695707917166339_900414513362344,2,21,2
695707917166339_900500623353733,2,4,3
695707917166339_900224960047966,2,7,3
695707917166339_900284410042021,2,2,4
695707917166339_900225010047961,2,4,1
695707917166339_899964046740724,2,1,18
695707917166339_899745730095889,2,2,3
695707917166339_899718403431955,2,0,4
695707917166339_899469476790181,2,0,6
695707917166339_899528040117658,2,16,1
695707917166339_899349546802174,2,4,3
695707917166339_899111036826025,2,18,3
695707917166339_899244783479317,2,3,12
695707917166339_899349476802181,2,2,0
695707917166339_899169700153492,2,9,4
695707917166339_898855916851537,2,0,7
695707917166339_898889760181486,2,25,3
695707917166339_899049693498826,2,4,3
695707917166339_899049500165512,2,4,3
695707917166339_899049816832147,2,7,9
695707917166339_898713200199142,2,5,3
695707917166339_899049520165510,2,15,8
695707917166339_898510493552746,2,16,3
695707917166339_898510540219408,2,21,6
695707917166339_898530060217456,2,9,1
695707917166339_898219303581865,2,4,3
695707917166339_898205350249927,2,25,4
695707917166339_898205363583259,2,5,1
695707917166339_898250776912051,2,25,3
695707917166339_898250746912054,2,12,3
695707917166339_898250800245382,2,6,3
695707917166339_897911973612598,2,8,6
695707917166339_898231013580694,2,23,8
695707917166339_898255550244907,2,13,4
695707917166339_897954163608379,2,0,2
695707917166339_897911950279267,2,25,6
695707917166339_897849093618886,2,1,1
695707917166339_897546720315790,2,25,3
695707917166339_897546740315788,2,25,15
695707917166339_897520380318424,2,25,8
695707917166339_897911936945935,2,25,6
695707917166339_896568533746942,2,25,5
695707917166339_896127350457727,2,8,1
695707917166339_896041620466300,2,17,1
695707917166339_896238020446660,2,4,3
695707917166339_895572673846528,2,2,8
695707917166339_895943020476160,2,8,2
695707917166339_895705457166583,2,8,9
695707917166339_895626610507801,2,8,2
695707917166339_895285117208617,2,24,10
695707917166339_895351413868654,2,12,1
695707917166339_894801663923629,2,25,0
695707917166339_894891780581284,2,3,2
695707917166339_894383207298808,2,3,2
695707917166339_894314803972315,2,25,3
695707917166339_893805817356547,2,11,1
695707917166339_894209437316185,2,25,6
695707917166339_894173783986417,2,2,0
695707917166339_893705570699905,2,4,5
695707917166339_893781447358984,2,14,2
695707917166339_893622777374851,2,25,4
695707917166339_893590020711460,2,4,4
695707917166339_893649197372209,2,25,3
695707917166339_893472657389863,2,25,5
695707917166339_893649160705546,2,7,1
695707917166339_893410837396045,2,8,2
695707917166339_893425254061270,2,0,6
695707917166339_893088727428256,2,17,1
695707917166339_892785487458580,2,9,2
695707917166339_892849527452176,2,5,2
695707917166339_892387230831739,2,25,2
695707917166339_891737890896673,2,4,9
695707917166339_891576097579519,2,14,4
695707917166339_891389927598136,2,1,7
695707917166339_891609250909537,2,25,2
695707917166339_891576007579528,2,2,3
695707917166339_891467850923677,2,5,11
695707917166339_891562810914181,2,6,1
695707917166339_891100537627075,2,4,0
695707917166339_891171677619961,2,0,2
695707917166339_890531057684023,2,12,4
695707917166339_890794390991023,2,21,6
695707917166339_890342827702846,2,0,3
695707917166339_890003654403430,2,0,1
695707917166339_889671921103270,2,3,1
695707917166339_889476861122776,2,11,2
695707917166339_889812131089249,2,2,2
695707917166339_889708911099571,2,0,2
695707917166339_889499787787150,2,7,0
695707917166339_889141841156278,2,11,2
695707917166339_888865517850577,2,18,5
695707917166339_889058227831306,2,2,10
695707917166339_888885054515290,2,8,2
695707917166339_889114207825708,2,7,6
695707917166339_889444491126013,2,18,2
695707917166339_888626467874482,2,5,2
695707917166339_888626454541150,2,6,6
695707917166339_888846114519184,2,0,1
695707917166339_888310967906032,2,8,0
695707917166339_888511504552645,2,1,1
695707917166339_888438564559939,2,1,5
695707917166339_888406784563117,2,22,2
695707917166339_888499654553830,2,0,6
695707917166339_888142417922887,2,1,8
695707917166339_887513691319093,2,1,10
695707917166339_887398297997299,2,2,7
695707917166339_887248501345612,2,5,3
695707917166339_887449424658853,2,3,7
695707917166339_887292914674504,2,4,2
695707917166339_887464891323973,2,19,11
695707917166339_887056924698103,2,5,3
695707917166339_887180731352389,2,0,6
695707917166339_887075028029626,2,25,1
695707917166339_886818918055237,2,2,3
695707917166339_886770224726773,2,0,2
695707917166339_886318931438569,2,4,1
695707917166339_886085974795198,2,2,1
695707917166339_886161851454277,2,13,11
695707917166339_886118431458619,2,25,1
695707917166339_885979181472544,2,0,2
695707917166339_885979018139227,2,0,5
695707917166339_885695274834268,2,8,2
695707917166339_885822214821574,2,2,1
695707917166339_885979048139224,2,0,2
695707917166339_885628528174276,2,25,5
695707917166339_885478818189247,2,25,1
695707917166339_885589121511550,2,2,6
695707917166339_885400441530418,2,2,3
695707917166339_885376958199433,2,1,0
695707917166339_885085624895233,2,8,0
695707917166339_885131658223963,2,2,16
695707917166339_885152684888527,2,0,2
695707917166339_884890524914743,2,8,10
695707917166339_884927974910998,2,5,8
695707917166339_884853131585149,2,3,2
695707917166339_884683768268752,2,14,14
695707917166339_884748251595637,2,1,2
695707917166339_884748258262303,2,0,6
695707917166339_884676778269451,2,4,9
695707917166339_884651994938596,2,17,5
695707917166339_884786754925120,2,4,11
695707917166339_884543678282761,2,0,4
695707917166339_884196181650844,2,2,7
695707917166339_884225991647863,2,2,4
695707917166339_884261831644279,2,25,2
695707917166339_884107804993015,2,25,8
695707917166339_883809888356140,2,20,1
695707917166339_883911265012669,2,0,4
695707917166339_883952341675228,2,1,3
695707917166339_883990395004756,2,25,6
695707917166339_883952181675244,2,5,4
695707917166339_883781928358936,2,3,5
695707917166339_883756508361478,2,14,4
695707917166339_883808408356288,2,0,3
695707917166339_883756468361482,2,5,2
695707917166339_883756401694822,2,0,4
695707917166339_883809831689479,2,3,1
695707917166339_883460895057706,2,2,3
695707917166339_883399315063864,2,1,10
695707917166339_883521035051692,2,2,3
695707917166339_883278635075932,2,6,2
695707917166339_883186425085153,2,13,7
695707917166339_883099578427171,2,25,4
695707917166339_883177091752753,2,6,4
695707917166339_883066245097171,2,25,3
695707917166339_882463435157452,2,2,5
695707917166339_882695291800933,2,15,1
695707917166339_882377131832749,2,1,3
695707917166339_882447831825679,2,0,3
695707917166339_882375495166246,2,2,3
695707917166339_882447841825678,2,17,2
695707917166339_882159225187873,2,1,5
695707917166339_882196471850815,2,25,3
695707917166339_882180665185729,2,12,6
695707917166339_882045835199212,2,0,9
695707917166339_882019608535168,2,3,0
695707917166339_881750785228717,2,10,16
695707917166339_881791181891344,2,13,12
695707917166339_881621565241639,2,11,4
695707917166339_881603311910131,2,3,1
695707917166339_881630365240759,2,1,2
695707917166339_881538451916617,2,3,2
695707917166339_881583561912106,2,9,7
695707917166339_881249185278877,2,11,9
695707917166339_881249171945545,2,0,1
695707917166339_881473431923119,2,5,5
695707917166339_881283271942135,2,5,3
695707917166339_881496811920781,2,8,3
695707917166339_881299771940485,2,7,2
695707917166339_881299791940483,2,22,2
695707917166339_880893325314463,2,6,6
695707917166339_881249161945546,2,2,2
695707917166339_880946861975776,2,3,2
695707917166339_880762691994193,2,13,6
695707917166339_881044888632640,2,7,1
695707917166339_880893365314459,2,25,4
695707917166339_881233311947131,2,25,9
695707917166339_880762825327513,2,11,2
695707917166339_880532028683926,2,5,6
695707917166339_880582915345504,2,0,1
695707917166339_880664532004009,2,6,6
695707917166339_880604045343391,2,8,0
695707917166339_880429818694147,2,12,7
695707917166339_880376598699469,2,7,6
695707917166339_880610862009376,2,14,1
695707917166339_880395278697601,2,2,6
695707917166339_880395272030935,2,5,5
695707917166339_880020375401758,2,25,3
695707917166339_880035738733555,2,0,5
695707917166339_880295995374196,2,4,5
695707917166339_879901332080329,2,4,1
695707917166339_879790092091453,2,0,1
695707917166339_879100372160425,2,9,3
695707917166339_878569162213546,2,2,2
695707917166339_878477042222758,2,0,1
695707917166339_879033948833734,2,8,7
695707917166339_878612965542499,2,0,3
695707917166339_878569062213556,2,11,1
695707917166339_878872998849829,2,9,4
695707917166339_878153925588403,2,1,1
695707917166339_877988338938295,2,0,4
695707917166339_878477002222762,2,25,2
695707917166339_878447805559015,2,12,2
695707917166339_877967078940421,2,0,7
695707917166339_877831662287296,2,1,6
695707917166339_877744905629305,2,1,2
695707917166339_877600848977044,2,7,0
695707917166339_877744895629306,2,8,15
695707917166339_877324519004677,2,7,8
695707917166339_877285235675272,2,5,11
695707917166339_876906165713179,2,1,4
695707917166339_876991935704602,2,0,2
695707917166339_876946949042434,2,7,2
695707917166339_876890279048101,2,7,1
695707917166339_876620319075097,2,7,1
695707917166339_876815825722213,2,17,4
695707917166339_876578419079287,2,25,5
695707917166339_877035045700291,2,12,1
695707917166339_876374869099642,2,3,2
695707917166339_876414715762324,2,5,4
695707917166339_876269872443475,2,20,4
695707917166339_876346965769099,2,3,0
695707917166339_876398775763918,2,15,5
695707917166339_876398782430584,2,9,2
695707917166339_876269862443476,2,25,14
695707917166339_875731995830596,2,8,2
695707917166339_875941505809645,2,0,5
695707917166339_876042232466239,2,3,4
695707917166339_875769579160171,2,9,1
695707917166339_876217332448729,2,0,6
695707917166339_875860189151110,2,5,4
695707917166339_876217322448730,2,21,7
695707917166339_875941722476290,2,2,6
695707917166339_875941419142987,2,25,3
695707917166339_876062685797527,2,5,2
695707917166339_875942385809557,2,14,2
695707917166339_875216872548775,2,19,1
695707917166339_875214525882343,2,12,0
695707917166339_875274419209687,2,4,4
695707917166339_875189432551519,2,25,3
695707917166339_875514025852393,2,25,6
695707917166339_875189415884854,2,14,1
695707917166339_875514042519058,2,25,0
695707917166339_875174572553005,2,15,3
695707917166339_875024292568033,2,0,1
695707917166339_874955235908272,2,3,4
695707917166339_874947482575714,2,4,2
695707917166339_874909402579522,2,0,3
695707917166339_875024279234701,2,5,1
695707917166339_875153639221765,2,24,0
695707917166339_874900879247041,2,2,2
695707917166339_874928959244233,2,25,1
695707917166339_874756212594841,2,2,5
695707917166339_874738365929959,2,5,4
695707917166339_874727039264425,2,16,6
695707917166339_874897965913999,2,6,1
695707917166339_874769149260214,2,5,3
695707917166339_874769522593510,2,24,4
695707917166339_874812249255904,2,1,8
695707917166339_874432959293833,2,4,1
695707917166339_874416162628846,2,5,8
695707917166339_874663959270733,2,22,3
695707917166339_874399469297182,2,6,4
695707917166339_874317179305411,2,3,4
695707917166339_873925256011270,2,11,4
695707917166339_873494276054368,2,1,0
695707917166339_873883729348756,2,5,6
695707917166339_873811286022667,2,8,1
695707917166339_873724996031296,2,18,3
695707917166339_873724762697986,2,19,11
695707917166339_873537839383345,2,13,6
695707917166339_873798249357304,2,7,2
695707917166339_873724826031313,2,2,6
695707917166339_873912459345883,2,4,4
695707917166339_872921472778315,2,22,6
695707917166339_873064666097329,2,25,0
695707917166339_873357302734732,2,15,5
695707917166339_872928652777597,2,25,11
695707917166339_872931066110689,2,5,6
695707917166339_872846692785793,2,17,3
695707917166339_872809272789535,2,25,1
695707917166339_872638279473301,2,9,2
695707917166339_872891956114600,2,1,5
695707917166339_872839572786505,2,7,6
695707917166339_872809239456205,2,8,12
695707917166339_872233542847108,2,7,1
695707917166339_872387982831664,2,1,2
695707917166339_872345159502613,2,3,1
695707917166339_872344972835965,2,25,7
695707917166339_872120699525059,2,8,9
695707917166339_871966649540464,2,22,5
695707917166339_871900602880402,2,1,7
695707917166339_872120686191727,2,2,5
695707917166339_871689436234852,2,14,10
695707917166339_872215486182247,2,4,4
695707917166339_871653816238414,2,5,1
695707917166339_871550379582091,2,25,5
695707917166339_871562512914211,2,9,6
695707917166339_871471872923275,2,15,8
695707917166339_871189959618133,2,8,10
695707917166339_871216742948788,2,3,1
695707917166339_871438639593265,2,3,1
695707917166339_871016906302105,2,15,3
695707917166339_870973602973102,2,9,5
695707917166339_871127499624379,2,8,4
695707917166339_870993412971121,2,23,0
695707917166339_870718242998638,2,23,4
695707917166339_870753026328493,2,4,3
695707917166339_870731062997356,2,25,8
695707917166339_870753039661825,2,25,3
695707917166339_870960409641088,2,20,2
695707917166339_870774529659676,2,22,2
695707917166339_870660519671077,2,20,6
695707917166339_870580079679121,2,3,3
695707917166339_870603186343477,2,6,2
695707917166339_870376979699431,2,3,4
695707917166339_870412333029229,2,9,7
695707917166339_870449116358884,2,2,6
695707917166339_868550109882118,2,25,7
695707917166339_869434843126978,2,25,1
695707917166339_868295963240866,2,11,1
695707917166339_867544489982680,2,25,2
695707917166339_867578966645899,2,25,5
695707917166339_867578956645900,2,1,1
695707917166339_867118943358568,2,2,1
695707917166339_867153576688438,2,6,4
695707917166339_867134446690351,2,3,4
695707917166339_867119033358559,2,1,5
695707917166339_867247306679065,2,6,3
695707917166339_867139090023220,2,3,3
695707917166339_867386366665159,2,2,0
695707917166339_866507353419727,2,25,2
695707917166339_866507300086399,2,8,1
695707917166339_866431643427298,2,5,4
695707917166339_866564673413995,2,7,5
695707917166339_866235523446910,2,7,3
695707917166339_866092643461198,2,3,1
695707917166339_866196956784100,2,11,5
695707917166339_866213926782403,2,8,2
695707917166339_866091266794669,2,3,4
695707917166339_866147026789093,2,5,9
695707917166339_865754243495038,2,1,1
695707917166339_865747720162357,2,25,9
695707917166339_865831076820688,2,2,1
695707917166339_865747666829029,2,21,4
695707917166339_865810983489364,2,0,5
695707917166339_865812593489203,2,7,2
695707917166339_865165190220610,2,7,7
695707917166339_865368703533592,2,1,0
695707917166339_865666356837160,2,22,0
695707917166339_864894160247713,2,25,7
695707917166339_864465346957261,2,11,4
695707917166339_864354033635059,2,7,3
695707917166339_864519420285187,2,7,3
695707917166339_864402730296856,2,25,5
695707917166339_864465316957264,2,4,1
695707917166339_864485770288552,2,8,8
695707917166339_864465473623915,2,6,4
695707917166339_864017113668751,2,13,1
695707917166339_864112650325864,2,14,1
695707917166339_863645187039277,2,1,3
695707917166339_863698900367239,2,11,10
695707917166339_863886543681808,2,2,3
695707917166339_863322863738176,2,25,2
695707917166339_863290043741458,2,3,5
695707917166339_863265847077211,2,0,1
695707917166339_863221110415018,2,1,3
695707917166339_863154390421690,2,1,7
695707917166339_863220690415060,2,0,2
695707917166339_863170150420114,2,3,12
695707917166339_863133453757117,2,25,11
695707917166339_863220740415055,2,2,4
695707917166339_862937317110064,2,25,11
695707917166339_862883530448776,2,19,1
695707917166339_862587063811756,2,12,0
695707917166339_862506067153189,2,8,1
695707917166339_862741670462962,2,3,7
695707917166339_862581463812316,2,25,2
695707917166339_862883570448772,2,25,3
695707917166339_862767930460336,2,25,10
695707917166339_862144590522670,2,14,1
695707917166339_862398003830662,2,2,1
695707917166339_862197570517372,2,25,11
695707917166339_862424573828005,2,6,3
695707917166339_862399047163891,2,25,5
695707917166339_861818860555243,2,4,4
695707917166339_861855200551609,2,4,1
695707917166339_861840430553086,2,25,1
695707917166339_861593417244454,2,25,12
695707917166339_861655957238200,2,25,6
695707917166339_861523357251460,2,15,0
695707917166339_861501360586993,2,8,9
695707917166339_861657573904705,2,6,1
695707917166339_861523373918125,2,2,2
695707917166339_861470923923370,2,2,1
695707917166339_861438950593234,2,2,6
695707917166339_861400077263788,2,11,4
695707917166339_861200017283794,2,0,3
695707917166339_861121350624994,2,10,4
695707917166339_861218180615311,2,25,6
695707917166339_861075657296230,2,2,2
695707917166339_860982540638875,2,25,18
695707917166339_861121000625029,2,2,6
695707917166339_861105030626626,2,25,7
695707917166339_860803577323438,2,16,7
695707917166339_860803517323444,2,25,5
695707917166339_860696787334117,2,4,1
695707917166339_860824007321395,2,1,5
695707917166339_860803967323399,2,15,4
695707917166339_860074927396303,2,3,1
695707917166339_860415510695578,2,11,4
695707917166339_860415764028886,2,14,9
695707917166339_860247794045683,2,3,6
695707917166339_860381744032288,2,25,5
695707917166339_859932324077230,2,3,2
695707917166339_859642110772918,2,4,2
695707917166339_859679304102532,2,4,1
695707917166339_859607894109673,2,5,3
695707917166339_859492040787925,2,24,5
695707917166339_859442677459528,2,0,0
695707917166339_859437660793363,2,25,6
695707917166339_859217934148669,2,4,0
695707917166339_859407800796349,2,25,7
695707917166339_859435644126898,2,0,0
695707917166339_859491977454598,2,0,2
695707917166339_859015450835584,2,19,11
695707917166339_859014870835642,2,10,7
695707917166339_858895270847602,2,14,2
695707917166339_859142150822914,2,25,4
695707917166339_859182724152190,2,4,0
695707917166339_859059334164529,2,25,3
695707917166339_858899007513895,2,20,9
695707917166339_858665844203878,2,25,5
695707917166339_858660214204441,2,2,6
695707917166339_858315060905623,2,15,2
695707917166339_857773520959777,2,1,1
695707917166339_857803694290093,2,7,1
695707917166339_857931690943960,2,25,1
695707917166339_857607874309675,2,25,5
695707917166339_857568717646924,2,25,5
695707917166339_857362367667559,2,7,2
695707917166339_857541370982992,2,12,7
695707917166339_857357527668043,2,8,10
695707917166339_857525840984545,2,9,3
695707917166339_857541404316322,2,1,1
695707917166339_857287607675035,2,25,12
695707917166339_857307864339676,2,2,1
695707917166339_857307877673008,2,1,7
695707917166339_857247164345746,2,3,2
695707917166339_857287897675006,2,1,1
695707917166339_857027784367684,2,11,8
695707917166339_856876347716161,2,2,1
695707917166339_857009707702825,2,7,2
695707917166339_856993584371104,2,13,3
695707917166339_856869044383558,2,2,2
695707917166339_856766004393862,2,3,5
695707917166339_856750357728760,2,2,1
695707917166339_856573824413080,2,10,0
695707917166339_856583201078809,2,3,1
695707917166339_856620107741785,2,19,8
695707917166339_856454007758395,2,1,1
695707917166339_856356821101447,2,2,1
695707917166339_856310207772775,2,19,4
695707917166339_856356777768118,2,6,1
695707917166339_856205991116530,2,15,1
695707917166339_856423187761477,2,1,3
695707917166339_856359614434501,2,13,16
695707917166339_856132191123910,2,11,3
695707917166339_856072577796538,2,15,1
695707917166339_856115407792255,2,3,2
695707917166339_855523631184766,2,4,10
695707917166339_855362384534224,2,15,1
695707917166339_855257501211379,2,11,1
695707917166339_854729647930831,2,5,3
695707917166339_854716217932174,2,4,1
695707917166339_854819974588465,2,5,2
695707917166339_854301007973695,2,25,4
695707917166339_854080131329116,2,20,8
695707917166339_854238651313264,2,3,5
695707917166339_854257487978047,2,4,3
695707917166339_853833778020418,2,13,1
695707917166339_853868334683629,2,5,3
695707917166339_854035184666944,2,3,5
695707917166339_854053111331818,2,9,0
695707917166339_854010064669456,2,0,0
695707917166339_853634108040385,2,25,6
695707917166339_853634081373721,2,0,3
695707917166339_853552274715235,2,18,2
695707917166339_853552704715192,2,2,1
695707917166339_853672228036573,2,1,9
695707917166339_853650441372085,2,4,4
695707917166339_853402184730244,2,2,5
695707917166339_853419994728463,2,0,3
695707917166339_853460241391105,2,4,0
695707917166339_853368598066936,2,3,8
695707917166339_853446504725812,2,4,0
695707917166339_853433791393750,2,14,3
695707917166339_853460274724435,2,25,7
695707917166339_853389701398159,2,3,2
695707917166339_853448018058994,2,25,6
695707917166339_852976661439463,2,5,0
695707917166339_853121928091603,2,4,2
695707917166339_853052668098529,2,3,7
695707917166339_853141614756301,2,3,0
695707917166339_853168984753564,2,4,2
695707917166339_853196524750810,2,2,7
695707917166339_853083471428782,2,25,4
695707917166339_853121948091601,2,1,0
695707917166339_853141634756299,2,12,4
695707917166339_853067554763707,2,25,1
695707917166339_853141594756303,2,3,1
695707917166339_853368581400271,2,1,3
695707917166339_852977271439402,2,1,7
695707917166339_852833251453804,2,0,1
695707917166339_852814358122360,2,2,1
695707917166339_852730071464122,2,12,4
695707917166339_852729774797485,2,4,4
695707917166339_852833238120472,2,19,4
695707917166339_852963981440731,2,7,5
695707917166339_852315164838946,2,7,1
695707917166339_852507578153038,2,15,5
695707917166339_852540261483103,2,2,1
695707917166339_852280481509081,2,0,1
695707917166339_852568921480237,2,0,4
695707917166339_852569811480148,2,0,1
695707917166339_852729694797493,2,25,3
695707917166339_852264204844042,2,7,2
695707917166339_852034298200366,2,1,1
695707917166339_851771898226606,2,0,0
695707917166339_852264191510710,2,25,8
695707917166339_851793101557819,2,10,3
695707917166339_852227831514346,2,1,1
695707917166339_851711804899282,2,0,3
695707917166339_851734218230374,2,0,2
695707917166339_851392964931166,2,4,1
695707917166339_851602901576839,2,7,2
695707917166339_851673308236465,2,9,9
695707917166339_850924508311345,2,1,3
695707917166339_851276028276193,2,0,3
695707917166339_850211671715962,2,1,4
695707917166339_849434821793647,2,25,10
695707917166339_849604871776642,2,2,1
695707917166339_849523061784823,2,3,11
695707917166339_849405788463217,2,5,2
695707917166339_848829425187520,2,12,3
695707917166339_848789675191495,2,12,1
695707917166339_848811798522616,2,6,4
695707917166339_849239668479829,2,3,2
695707917166339_848606621876467,2,12,4
695707917166339_848551601881969,2,8,6
695707917166339_848396561897473,2,1,0
695707917166339_847930305277432,2,5,1
695707917166339_848096878594108,2,0,3
695707917166339_847466035323859,2,2,10
695707917166339_847456618658134,2,0,11
695707917166339_847414858662310,2,23,2
695707917166339_847126458691150,2,25,3
695707917166339_846919698711826,2,0,4
695707917166339_847079568695839,2,0,1
695707917166339_846905392046590,2,8,2
695707917166339_846552908748505,2,0,1
695707917166339_846440052093124,2,5,0
695707917166339_846225165447946,2,16,4
695707917166339_846086725461790,2,18,4
695707917166339_846355562101573,2,2,4
695707917166339_846459398757856,2,25,5
695707917166339_846086675461795,2,7,4
695707917166339_846070472130082,2,6,1
695707917166339_846036035466859,2,11,4
695707917166339_845844605486002,2,25,3
695707917166339_845844618819334,2,18,2
695707917166339_845850302152099,2,10,1
695707917166339_845797275490735,2,0,5
695707917166339_845826418821154,2,25,4
695707917166339_844689532268176,2,10,3
695707917166339_845439342193195,2,1,1
695707917166339_845360495534413,2,0,2
695707917166339_844508588952937,2,25,1
695707917166339_844630105607452,2,3,5
695707917166339_844630252274104,2,7,2
695707917166339_844642972272832,2,10,8
695707917166339_844301732306956,2,2,2
695707917166339_843788969024899,2,16,0
695707917166339_842969479106848,2,8,9
695707917166339_842892572447872,2,5,2
695707917166339_842439859159810,2,10,3
695707917166339_842904669113329,2,11,3
695707917166339_841978625872600,2,4,0
695707917166339_841826842554445,2,2,1
695707917166339_841549815915481,2,8,8
695707917166339_842044962532633,2,13,2
695707917166339_840748352662294,2,13,4
695707917166339_840895682647561,2,6,3
695707917166339_840407496029713,2,25,0
695707917166339_839963916074071,2,10,1
695707917166339_839964849407311,2,5,1
695707917166339_839583316112131,2,5,2
695707917166339_839128116157651,2,0,1
695707917166339_838694756200987,2,1,1
695707917166339_839075066162956,2,3,9
695707917166339_838503629553433,2,0,0
695707917166339_838036216266841,2,1,1
695707917166339_838145646255898,2,0,6
695707917166339_837516366318826,2,15,0
695707917166339_837241959679600,2,11,3
695707917166339_837096509694145,2,25,4
695707917166339_837058723031257,2,1,3
695707917166339_836484439755352,2,3,1
695707917166339_836152446455218,2,2,2
695707917166339_836447323092397,2,0,1
695707917166339_836522576418205,2,0,4
695707917166339_835746049829191,2,3,4
695707917166339_835691043168025,2,1,2
695707917166339_835846899819106,2,1,4
695707917166339_835727559831040,2,1,1
695707917166339_836043856466077,2,3,1
695707917166339_835338226536640,2,1,17
695707917166339_835633116507151,2,1,0
695707917166339_835661259837670,2,0,0
695707917166339_835603819843414,2,9,2
695707917166339_835675563169573,2,1,1
695707917166339_835675576502905,2,9,2
695707917166339_835620033175126,2,4,4
695707917166339_835588186511644,2,5,4
695707917166339_835366986533764,2,0,2
695707917166339_835307323206397,2,16,0
695707917166339_835198449883951,2,0,7
695707917166339_835246279879168,2,16,4
695707917166339_835291753207954,2,2,5
695707917166339_834903166580146,2,25,1
695707917166339_834903266580136,2,25,1
695707917166339_835185226551940,2,8,5
695707917166339_834956619908134,2,0,5
